item_id,date,p10,p50,p90
client_32,2014-12-31T06:00:00Z,36.5159072876,39.5414810181,44.1671829224
client_32,2014-12-31T07:00:00Z,38.7648658752,42.8398780823,47.9328804016
client_32,2014-12-31T08:00:00Z,43.1671180725,47.641910553,53.9593772888
client_32,2014-12-31T09:00:00Z,47.6214828491,53.3777389526,58.2834320068
client_32,2014-12-31T10:00:00Z,55.9843063354,61.4390335083,68.0141601562
client_32,2014-12-31T11:00:00Z,57.291759491,63.9908370972,70.2811737061
client_32,2014-12-31T12:00:00Z,61.3448028564,68.4665756226,76.1557159424
client_32,2014-12-31T13:00:00Z,61.4375686646,68.4030838013,76.0852355957
client_32,2014-12-31T14:00:00Z,58.136177063,65.4203186035,73.6786727905
client_32,2014-12-31T15:00:00Z,53.9945106506,62.4614868164,70.5405349731
client_32,2014-12-31T16:00:00Z,56.7629623413,66.2069320679,74.9421234131
client_32,2014-12-31T17:00:00Z,58.8476829529,67.4382400513,76.5068893433
client_32,2014-12-31T18:00:00Z,65.1007919312,76.2764282227,84.8976669312
client_32,2014-12-31T19:00:00Z,73.6429977417,84.5709075928,96.0944824219
client_32,2014-12-31T20:00:00Z,71.0565795898,81.7210845947,93.6348648071
client_32,2014-12-31T21:00:00Z,67.9506149292,79.2018814087,89.3572311401
client_32,2014-12-31T22:00:00Z,64.7044067383,73.4456100464,83.7416381836
client_32,2014-12-31T23:00:00Z,58.3301506042,67.4890289307,78.6296920776
client_32,2015-01-01T00:00:00Z,54.2842636108,61.1660575867,70.8264465332
client_82,2014-12-30T13:00:00Z,89.7448425293,96.5445022583,102.7844924927
client_82,2014-12-30T14:00:00Z,89.1130828857,94.5882034302,100.4574050903
client_82,2014-12-30T15:00:00Z,84.9480361938,91.2345428467,99.3832168579
client_82,2014-12-30T16:00:00Z,81.5851745605,87.0911407471,95.0011367798
client_82,2014-12-30T17:00:00Z,79.0180740356,85.0810394287,93.5008773804
client_82,2014-12-30T18:00:00Z,105.1502227783,114.7770996094,121.575050354
client_82,2014-12-30T19:00:00Z,132.8019866943,140.7294616699,153.681854248
client_82,2014-12-30T20:00:00Z,146.1686096191,154.9968109131,165.8302764893
client_82,2014-12-30T21:00:00Z,148.3537902832,158.6030883789,171.8973693848
client_82,2014-12-30T22:00:00Z,135.6930084229,149.9323730469,163.8297729492
client_82,2014-12-30T23:00:00Z,124.4845962524,137.1932067871,149.886428833
client_82,2014-12-31T00:00:00Z,111.0647888184,119.3242034912,129.1508331299
client_82,2014-12-31T01:00:00Z,91.7812042236,98.7597045898,106.9800567627
client_82,2014-12-31T02:00:00Z,78.0360946655,84.561920166,90.7227325439
client_82,2014-12-31T03:00:00Z,65.8578796387,73.6404724121,81.0094604492
client_82,2014-12-31T04:00:00Z,62.8030891418,67.4819564819,75.4735565186
client_82,2014-12-31T05:00:00Z,59.0593147278,66.3374710083,73.0262069702
client_82,2014-12-31T06:00:00Z,60.2260398865,66.5364151001,73.782661438
client_82,2014-12-31T07:00:00Z,64.0763702393,69.880355835,74.9354553223
client_82,2014-12-31T08:00:00Z,67.6256561279,74.1649703979,80.7626647949
client_82,2014-12-31T09:00:00Z,69.5925445557,75.2205123901,81.5658493042
client_82,2014-12-31T10:00:00Z,67.9638824463,75.7072219849,82.529586792
client_82,2014-12-31T11:00:00Z,76.9356765747,86.6301345825,92.6630477905
client_82,2014-12-31T12:00:00Z,87.9194793701,100.4337387085,107.8219528198
client_82,2014-12-31T13:00:00Z,97.4922714233,108.5993499756,115.9358520508
client_82,2014-12-31T14:00:00Z,90.9679794312,102.2986068726,110.0761947632
client_82,2014-12-31T15:00:00Z,84.6817016602,96.2269973755,104.8489837646
client_82,2014-12-31T16:00:00Z,82.6221466064,92.8902893066,101.8183364868
client_82,2014-12-31T17:00:00Z,78.6359481812,89.3720092773,99.3215713501
client_82,2014-12-31T18:00:00Z,103.7060317993,116.2134246826,126.1456832886
client_82,2014-12-31T19:00:00Z,130.3423614502,143.3147277832,157.9940185547
client_82,2014-12-31T20:00:00Z,141.3451385498,151.3109741211,170.5196075439
client_82,2014-12-31T21:00:00Z,139.9869384766,153.9476318359,170.1306610107
client_82,2014-12-31T22:00:00Z,130.5140686035,143.6065673828,158.9847717285
client_82,2014-12-31T23:00:00Z,120.524887085,134.1809387207,145.5389404297
client_82,2015-01-01T00:00:00Z,108.5247955322,122.2088317871,130.7000732422
client_177,2014-12-30T13:00:00Z,650.7944946289,680.0080566406,704.1573486328
client_177,2014-12-30T14:00:00Z,614.8883056641,646.2667236328,672.7082519531
client_177,2014-12-30T15:00:00Z,583.8546142578,615.4507446289,653.92578125
client_177,2014-12-30T16:00:00Z,588.1818237305,608.5924682617,641.5062255859
client_177,2014-12-30T17:00:00Z,589.0871582031,619.1774902344,650.1707763672
client_177,2014-12-30T18:00:00Z,590.0172729492,622.8460083008,663.6591186523
client_177,2014-12-30T19:00:00Z,598.3615722656,634.4253540039,672.7643432617
client_177,2014-12-30T20:00:00Z,552.8516235352,591.0042114258,633.4205932617
client_177,2014-12-30T21:00:00Z,506.8788146973,550.6463623047,591.3928833008
client_177,2014-12-30T22:00:00Z,402.8781433105,437.2819213867,471.9147033691
client_177,2014-12-30T23:00:00Z,303.6393127441,334.6717529297,358.3444519043
client_177,2014-12-31T00:00:00Z,282.8164672852,303.5563354492,323.513885498
client_177,2014-12-31T01:00:00Z,309.4993591309,326.0726928711,346.1495056152
client_177,2014-12-31T02:00:00Z,310.9497680664,326.3830871582,351.049041748
client_177,2014-12-31T03:00:00Z,290.5409851074,310.4327392578,329.7156677246
client_177,2014-12-31T04:00:00Z,292.3295898438,312.0842285156,335.6965026855
client_177,2014-12-31T05:00:00Z,285.5519104004,301.7955627441,319.8276977539
client_177,2014-12-31T06:00:00Z,322.2520446777,347.5829467773,370.0671386719
client_177,2014-12-31T07:00:00Z,360.4872741699,396.4599914551,421.3371276855
client_177,2014-12-31T08:00:00Z,485.4313659668,513.6338500977,564.6583251953
client_177,2014-12-31T09:00:00Z,625.7953491211,677.521484375,728.8983764648
client_177,2014-12-31T10:00:00Z,654.9664306641,712.7718505859,778.9306640625
client_177,2014-12-31T11:00:00Z,650.8219604492,709.8697509766,757.4979858398
client_177,2014-12-31T12:00:00Z,620.563659668,679.2623901367,739.006652832
client_177,2014-12-31T13:00:00Z,563.9801025391,619.1508789062,681.0133666992
client_177,2014-12-31T14:00:00Z,547.2376098633,604.5922241211,657.6796875
client_177,2014-12-31T15:00:00Z,550.5474853516,601.9171142578,656.4085083008
client_177,2014-12-31T16:00:00Z,555.9458007812,596.0697021484,642.628112793
client_177,2014-12-31T17:00:00Z,568.025390625,613.0744018555,654.5778198242
client_177,2014-12-31T18:00:00Z,563.6275634766,618.7532958984,652.1649169922
client_177,2014-12-31T19:00:00Z,569.3787841797,610.4555053711,650.5267333984
client_177,2014-12-31T20:00:00Z,535.0656738281,577.0948486328,610.4449462891
client_177,2014-12-31T21:00:00Z,490.833190918,530.5788574219,564.6522216797
client_177,2014-12-31T22:00:00Z,379.9078369141,409.0559387207,448.4866638184
client_177,2014-12-31T23:00:00Z,292.158203125,315.9996032715,342.5643005371
client_177,2015-01-01T00:00:00Z,296.5182800293,316.3592224121,341.5506896973
client_10,2014-12-30T13:00:00Z,42.7595214844,46.2514343262,50.2283058167
client_10,2014-12-30T14:00:00Z,35.6695709229,38.9865531921,42.8691558838
client_10,2014-12-30T15:00:00Z,41.1194763184,46.1043968201,50.6409606934
client_10,2014-12-30T16:00:00Z,44.0696105957,47.8480987549,53.1411781311
client_10,2014-12-30T17:00:00Z,46.2910766602,50.9794692993,55.9932250977
client_10,2014-12-30T18:00:00Z,59.2155952454,64.6758422852,70.4452667236
client_10,2014-12-30T19:00:00Z,69.7533493042,75.0911560059,83.2879714966
client_10,2014-12-30T20:00:00Z,79.1342468262,87.5073699951,94.7424621582
client_10,2014-12-30T21:00:00Z,77.1655349731,84.1937789917,92.2019195557
client_10,2014-12-30T22:00:00Z,70.7577896118,77.4329833984,86.2403411865
client_10,2014-12-30T23:00:00Z,62.2136039734,70.3213043213,78.2163162231
client_10,2014-12-31T00:00:00Z,47.3514518738,55.9900894165,62.7270202637
client_10,2014-12-31T01:00:00Z,39.5365791321,47.6482658386,52.1556663513
client_10,2014-12-31T02:00:00Z,35.511390686,40.8043136597,45.7503356934
client_10,2014-12-31T03:00:00Z,32.9126663208,37.7086143494,42.7484054565
client_10,2014-12-31T04:00:00Z,31.4813919067,35.7849502563,41.1608695984
client_10,2014-12-31T05:00:00Z,30.1721420288,34.1171188354,38.4194145203
client_10,2014-12-31T06:00:00Z,28.6533508301,33.7877120972,38.4008178711
client_10,2014-12-31T07:00:00Z,31.2708816528,34.8453369141,40.2905769348
client_10,2014-12-31T08:00:00Z,29.1951847076,33.7248039246,39.5500221252
client_10,2014-12-31T09:00:00Z,31.4030075073,34.7603759766,39.759967804
client_10,2014-12-31T10:00:00Z,34.8172721863,39.5138473511,44.8251838684
client_10,2014-12-31T11:00:00Z,41.9253616333,47.3195762634,51.5001792908
client_10,2014-12-31T12:00:00Z,43.0424842834,50.8443489075,55.7740249634
client_10,2014-12-31T13:00:00Z,42.3967170715,46.9518852234,52.8840560913
client_10,2014-12-31T14:00:00Z,33.2319259644,39.4803504944,44.6212844849
client_10,2014-12-31T15:00:00Z,38.4484634399,44.727142334,51.2222824097
client_10,2014-12-31T16:00:00Z,41.9031867981,48.4586181641,55.1846885681
client_10,2014-12-31T17:00:00Z,42.4009094238,49.7610206604,55.8445968628
client_10,2014-12-31T18:00:00Z,55.8298873901,64.160987854,72.7553863525
client_10,2014-12-31T19:00:00Z,68.4491119385,79.5687408447,89.5749588013
client_10,2014-12-31T20:00:00Z,77.0453033447,87.8811798096,100.7795028687
client_10,2014-12-31T21:00:00Z,72.3987579346,83.4923934937,93.9625091553
client_10,2014-12-31T22:00:00Z,65.5681228638,76.5954284668,85.83152771
client_10,2014-12-31T23:00:00Z,58.8242111206,68.8059387207,78.551574707
client_10,2015-01-01T00:00:00Z,50.8562927246,58.6762695312,65.3648452759
client_226,2014-12-30T13:00:00Z,266.7153320312,283.4912109375,299.4041748047
client_226,2014-12-30T14:00:00Z,268.1911315918,289.937286377,308.8778076172
client_226,2014-12-30T15:00:00Z,259.4820556641,280.2462463379,301.7191162109
client_226,2014-12-30T16:00:00Z,255.01171875,274.0796508789,294.4283752441
client_226,2014-12-30T17:00:00Z,261.8480834961,287.6970825195,308.8273010254
client_226,2014-12-30T18:00:00Z,271.1555175781,291.8721008301,313.4624023438
client_226,2014-12-30T19:00:00Z,283.2761230469,301.2895812988,322.772064209
client_226,2014-12-30T20:00:00Z,270.2997741699,289.3265380859,312.795715332
client_226,2014-12-30T21:00:00Z,257.3753967285,283.929473877,309.3034362793
client_226,2014-12-30T22:00:00Z,240.5163421631,258.8565673828,278.3999328613
client_226,2014-12-30T23:00:00Z,218.0027160645,234.1623840332,249.1860198975
client_226,2014-12-31T00:00:00Z,136.4370574951,153.82762146,169.7712097168
client_226,2014-12-31T01:00:00Z,104.0668258667,119.5269317627,135.1620635986
client_226,2014-12-31T02:00:00Z,106.8020553589,116.4774246216,128.6733398438
client_226,2014-12-31T03:00:00Z,109.9468917847,121.9412612915,134.2325134277
client_226,2014-12-31T04:00:00Z,117.5831756592,129.7364807129,142.1150817871
client_226,2014-12-31T05:00:00Z,128.2473602295,138.2951965332,148.7770080566
client_226,2014-12-31T06:00:00Z,143.9144287109,160.1726989746,175.0446472168
client_226,2014-12-31T07:00:00Z,181.4536590576,194.6234893799,217.9295806885
client_226,2014-12-31T08:00:00Z,185.558303833,214.1266326904,234.6396636963
client_226,2014-12-31T09:00:00Z,257.9769592285,282.8522644043,310.5407409668
client_226,2014-12-31T10:00:00Z,273.6625671387,308.4779052734,341.1044616699
client_226,2014-12-31T11:00:00Z,266.2872009277,301.672454834,331.6979370117
client_226,2014-12-31T12:00:00Z,253.0186309814,287.8668823242,317.1739807129
client_226,2014-12-31T13:00:00Z,250.0895843506,283.8903198242,318.1308288574
client_226,2014-12-31T14:00:00Z,255.2530517578,286.1006469727,314.2496337891
client_226,2014-12-31T15:00:00Z,247.8976745605,268.9781188965,300.085723877
client_226,2014-12-31T16:00:00Z,243.5014038086,268.3861083984,302.1181945801
client_226,2014-12-31T17:00:00Z,255.0009765625,281.5557250977,310.6851806641
client_226,2014-12-31T18:00:00Z,254.4132843018,282.1738891602,313.6073303223
client_226,2014-12-31T19:00:00Z,265.3064575195,289.7032470703,317.5945129395
client_226,2014-12-31T20:00:00Z,248.3819732666,273.7885437012,298.7160339355
client_226,2014-12-31T21:00:00Z,244.4783782959,266.5552368164,291.663482666
client_226,2014-12-31T22:00:00Z,218.112991333,238.8936309814,259.1435852051
client_226,2014-12-31T23:00:00Z,198.5297088623,214.7439727783,234.9653930664
client_226,2015-01-01T00:00:00Z,132.7482910156,144.0382232666,161.1647338867
client_103,2014-12-30T13:00:00Z,602.1793212891,676.2630615234,749.4667358398
client_103,2014-12-30T14:00:00Z,586.8673706055,676.5388793945,753.6403198242
client_103,2014-12-30T15:00:00Z,592.9898681641,674.9711303711,765.0610351562
client_103,2014-12-30T16:00:00Z,602.3984985352,671.235168457,750.33203125
client_103,2014-12-30T17:00:00Z,585.543762207,674.4437866211,739.6997680664
client_103,2014-12-30T18:00:00Z,626.5034179688,699.4348144531,785.7545776367
client_103,2014-12-30T19:00:00Z,645.2940063477,708.1012573242,783.484375
client_103,2014-12-30T20:00:00Z,640.2030639648,699.3378295898,782.3732910156
client_103,2014-12-30T21:00:00Z,636.7842407227,701.391418457,774.2474975586
client_103,2014-12-30T22:00:00Z,632.0845947266,683.0532836914,751.5639648438
client_103,2014-12-30T23:00:00Z,496.8667907715,551.2715454102,607.8556518555
client_103,2014-12-31T00:00:00Z,319.0407409668,355.6391296387,397.3815917969
client_103,2014-12-31T01:00:00Z,169.2299499512,191.5178070068,223.5047454834
client_103,2014-12-31T02:00:00Z,120.6166992188,153.8429107666,173.5329284668
client_103,2014-12-31T03:00:00Z,124.2343139648,147.0390930176,166.5241546631
client_103,2014-12-31T04:00:00Z,123.3469161987,137.9684448242,156.4132232666
client_103,2014-12-31T05:00:00Z,121.5065689087,133.5517883301,151.1111297607
client_103,2014-12-31T06:00:00Z,123.3480148315,138.0498046875,153.9315948486
client_103,2014-12-31T07:00:00Z,133.8678741455,147.1542053223,161.0382385254
client_103,2014-12-31T08:00:00Z,156.4724121094,175.3394775391,198.1742858887
client_103,2014-12-31T09:00:00Z,228.3683776855,259.7893371582,283.1224060059
client_103,2014-12-31T10:00:00Z,385.0193786621,432.2572021484,472.4320678711
client_103,2014-12-31T11:00:00Z,597.7723999023,682.4108886719,792.2404785156
client_103,2014-12-31T12:00:00Z,554.0599365234,689.6329345703,826.919921875
client_103,2014-12-31T13:00:00Z,551.456237793,704.4481811523,860.5505981445
client_103,2014-12-31T14:00:00Z,541.7786865234,687.5866088867,804.3330688477
client_103,2014-12-31T15:00:00Z,534.882019043,658.0314941406,793.2769775391
client_103,2014-12-31T16:00:00Z,549.4133300781,655.5701904297,767.6232910156
client_103,2014-12-31T17:00:00Z,564.3456420898,677.1599121094,808.7729492188
client_103,2014-12-31T18:00:00Z,585.7604370117,705.4412841797,815.7622070312
client_103,2014-12-31T19:00:00Z,600.209777832,686.913269043,777.6700439453
client_103,2014-12-31T20:00:00Z,572.4227294922,658.0159912109,769.6577758789
client_103,2014-12-31T21:00:00Z,567.2816162109,645.6860961914,723.912902832
client_103,2014-12-31T22:00:00Z,539.8756103516,615.7463989258,671.2131347656
client_103,2014-12-31T23:00:00Z,418.5158081055,475.7915039062,529.2658081055
client_103,2015-01-01T00:00:00Z,273.0930786133,303.5207519531,345.8648681641
client_159,2014-12-30T13:00:00Z,2.1089112759,2.5553863049,2.9736244678
client_159,2014-12-30T14:00:00Z,1.8338730335,2.3833506107,2.89006567
client_159,2014-12-30T15:00:00Z,2.1673548222,2.6670258045,3.2953915596
client_159,2014-12-30T16:00:00Z,2.6644310951,3.2195448875,3.7911486626
client_159,2014-12-30T17:00:00Z,2.7580749989,3.5546076298,4.2723770142
client_159,2014-12-30T18:00:00Z,3.035130024,3.8065679073,4.7201514244
client_159,2014-12-30T19:00:00Z,2.9823396206,3.780207634,4.6032204628
client_159,2014-12-30T20:00:00Z,3.1634302139,3.9206902981,4.905749321
client_159,2014-12-30T21:00:00Z,3.7610714436,4.9222793579,6.0430545807
client_159,2014-12-30T22:00:00Z,4.2745838165,5.4314861298,6.5622835159
client_159,2014-12-30T23:00:00Z,4.1506519318,5.1823353767,6.6929359436
client_159,2014-12-31T00:00:00Z,4.4691133499,5.4577980042,6.786195755
client_159,2014-12-31T01:00:00Z,4.1432547569,5.2061262131,6.4064292908
client_159,2014-12-31T02:00:00Z,3.9131045341,4.9905219078,6.2904014587
client_159,2014-12-31T03:00:00Z,3.9704272747,5.1836290359,6.4127864838
client_159,2014-12-31T04:00:00Z,3.934319973,5.0350251198,6.1609096527
client_159,2014-12-31T05:00:00Z,3.6940340996,4.9522089958,6.3193292618
client_159,2014-12-31T06:00:00Z,3.5354321003,4.8938617706,5.9721574783
client_159,2014-12-31T07:00:00Z,3.0690681934,4.2116494179,5.2817816734
client_159,2014-12-31T08:00:00Z,1.8192778826,2.6447007656,3.5701544285
client_159,2014-12-31T09:00:00Z,1.8502696753,2.7058129311,3.6740736961
client_159,2014-12-31T10:00:00Z,2.1520092487,2.9781033993,3.6968848705
client_159,2014-12-31T11:00:00Z,2.558485508,3.2703456879,4.1116328239
client_159,2014-12-31T12:00:00Z,2.1921014786,3.233294487,4.1390328407
client_159,2014-12-31T13:00:00Z,2.3430445194,3.3027963638,4.2257294655
client_159,2014-12-31T14:00:00Z,2.2907640934,3.0095529556,3.9483170509
client_159,2014-12-31T15:00:00Z,2.3746640682,3.2094810009,4.0680537224
client_159,2014-12-31T16:00:00Z,2.5196845531,3.4003562927,4.3343119621
client_159,2014-12-31T17:00:00Z,2.5626685619,3.4349944592,4.6574544907
client_159,2014-12-31T18:00:00Z,2.8687586784,3.937713623,5.2000627518
client_159,2014-12-31T19:00:00Z,2.9013221264,3.8432602882,5.1231021881
client_159,2014-12-31T20:00:00Z,3.064609766,4.1751375198,5.2856764793
client_159,2014-12-31T21:00:00Z,3.9453043938,5.116558075,6.4977989197
client_159,2014-12-31T22:00:00Z,4.4128007889,5.6692657471,6.9321713448
client_159,2014-12-31T23:00:00Z,4.0118684769,5.4275598526,6.8838100433
client_159,2015-01-01T00:00:00Z,4.3723659515,5.5830183029,6.97924757
client_169,2014-12-30T13:00:00Z,151.8967895508,159.7163696289,168.7458648682
client_169,2014-12-30T14:00:00Z,142.0295715332,148.6259613037,157.8966674805
client_169,2014-12-30T15:00:00Z,141.6089630127,150.9888153076,160.0373535156
client_169,2014-12-30T16:00:00Z,142.3649749756,154.3994140625,164.8618011475
client_169,2014-12-30T17:00:00Z,143.8634338379,153.9527282715,163.3790130615
client_169,2014-12-30T18:00:00Z,148.2127532959,160.3778076172,170.1753082275
client_169,2014-12-30T19:00:00Z,147.7890472412,163.3571777344,174.1553497314
client_169,2014-12-30T20:00:00Z,138.0808258057,152.2365112305,159.7134552002
client_169,2014-12-30T21:00:00Z,111.1568069458,120.9044342041,131.7731781006
client_169,2014-12-30T22:00:00Z,90.6024703979,98.1182174683,107.7956771851
client_169,2014-12-30T23:00:00Z,59.5913848877,66.1332931519,73.5951309204
client_169,2014-12-31T00:00:00Z,58.6531410217,64.6530227661,71.4104309082
client_169,2014-12-31T01:00:00Z,57.5415458679,62.347530365,68.1950759888
client_169,2014-12-31T02:00:00Z,53.9898300171,60.5685691833,68.3504562378
client_169,2014-12-31T03:00:00Z,53.1198005676,59.2619438171,65.6979370117
client_169,2014-12-31T04:00:00Z,57.3748817444,63.4318656921,69.9564437866
client_169,2014-12-31T05:00:00Z,52.6231994629,58.9286804199,66.7874908447
client_169,2014-12-31T06:00:00Z,70.9637298584,80.5932388306,90.298248291
client_169,2014-12-31T07:00:00Z,89.0105285645,96.9563217163,108.4510650635
client_169,2014-12-31T08:00:00Z,113.096244812,127.3892745972,141.882598877
client_169,2014-12-31T09:00:00Z,149.3966674805,173.1726379395,190.0567932129
client_169,2014-12-31T10:00:00Z,146.3607330322,167.3168029785,196.4525909424
client_169,2014-12-31T11:00:00Z,143.4314117432,164.0044403076,185.7118530273
client_169,2014-12-31T12:00:00Z,140.387512207,161.1817932129,181.5259094238
client_169,2014-12-31T13:00:00Z,134.7094116211,149.8930969238,169.2749786377
client_169,2014-12-31T14:00:00Z,126.188117981,141.3476257324,162.4375
client_169,2014-12-31T15:00:00Z,129.9053039551,145.2183532715,163.1746673584
client_169,2014-12-31T16:00:00Z,134.7790374756,149.767578125,166.9838409424
client_169,2014-12-31T17:00:00Z,133.1568908691,149.3132476807,160.8199768066
client_169,2014-12-31T18:00:00Z,141.8645324707,156.2340393066,169.7086334229
client_169,2014-12-31T19:00:00Z,138.2151031494,153.9926300049,169.7252349854
client_169,2014-12-31T20:00:00Z,135.6643676758,146.648727417,161.6791381836
client_169,2014-12-31T21:00:00Z,107.7466812134,117.4437484741,130.0717468262
client_169,2014-12-31T22:00:00Z,85.3861694336,94.3532714844,106.8423538208
client_169,2014-12-31T23:00:00Z,58.8355751038,65.5798339844,73.260559082
client_169,2015-01-01T00:00:00Z,60.1788864136,66.7666625977,74.4050827026
client_266,2014-12-30T13:00:00Z,68.3042144775,73.9498977661,79.444694519
client_266,2014-12-30T14:00:00Z,61.7860450745,69.0193328857,75.3536376953
client_266,2014-12-30T15:00:00Z,60.2377357483,67.508605957,75.5721740723
client_266,2014-12-30T16:00:00Z,61.7101249695,68.6819458008,76.661567688
client_266,2014-12-30T17:00:00Z,60.7824211121,70.8631210327,77.929649353
client_266,2014-12-30T18:00:00Z,61.6883049011,69.9731445312,80.3768157959
client_266,2014-12-30T19:00:00Z,64.6997833252,72.6564941406,81.3067474365
client_266,2014-12-30T20:00:00Z,67.4254379272,75.2345046997,84.8092575073
client_266,2014-12-30T21:00:00Z,66.9180145264,74.9230270386,85.5716018677
client_266,2014-12-30T22:00:00Z,67.2691421509,74.2803649902,83.3307800293
client_266,2014-12-30T23:00:00Z,43.9428100586,49.0274085999,57.2799720764
client_266,2014-12-31T00:00:00Z,34.9014472961,40.4394683838,48.2099380493
client_266,2014-12-31T01:00:00Z,32.6257019043,37.5095939636,45.8256378174
client_266,2014-12-31T02:00:00Z,30.268409729,37.0329360962,42.9408073425
client_266,2014-12-31T03:00:00Z,31.2257957458,36.618270874,42.158782959
client_266,2014-12-31T04:00:00Z,32.1391334534,36.5118484497,42.7383499146
client_266,2014-12-31T05:00:00Z,31.2736873627,37.2946624756,42.8171806335
client_266,2014-12-31T06:00:00Z,41.4885559082,47.0941848755,54.0358924866
client_266,2014-12-31T07:00:00Z,47.4188652039,54.7317008972,62.2251281738
client_266,2014-12-31T08:00:00Z,50.4458122253,57.5205345154,66.8146362305
client_266,2014-12-31T09:00:00Z,54.6519851685,61.546131134,72.9164810181
client_266,2014-12-31T10:00:00Z,57.0350532532,66.3254547119,77.3152694702
client_266,2014-12-31T11:00:00Z,62.1009368896,70.1176681519,81.6080322266
client_266,2014-12-31T12:00:00Z,62.3386459351,72.6151885986,86.9113388062
client_266,2014-12-31T13:00:00Z,62.5956077576,73.6323394775,88.1133651733
client_266,2014-12-31T14:00:00Z,54.4497718811,65.7148132324,78.3203277588
client_266,2014-12-31T15:00:00Z,54.9140167236,66.4758453369,80.0585174561
client_266,2014-12-31T16:00:00Z,57.4188194275,68.0625762939,80.4456939697
client_266,2014-12-31T17:00:00Z,59.3707962036,71.5273590088,85.2531814575
client_266,2014-12-31T18:00:00Z,57.1801376343,71.7632904053,82.9049911499
client_266,2014-12-31T19:00:00Z,57.961479187,70.0988540649,83.0341262817
client_266,2014-12-31T20:00:00Z,56.6887512207,68.0837402344,80.0051651001
client_266,2014-12-31T21:00:00Z,55.7695770264,68.3073730469,78.2161560059
client_266,2014-12-31T22:00:00Z,53.8611106873,64.0516967773,72.0368347168
client_266,2014-12-31T23:00:00Z,31.7701778412,38.6739959717,47.3951263428
client_266,2015-01-01T00:00:00Z,23.9030437469,28.7376041412,35.4910163879
client_241,2014-12-30T13:00:00Z,248.2113800049,256.1106567383,268.7306213379
client_241,2014-12-30T14:00:00Z,229.4642028809,243.8938903809,254.5688323975
client_241,2014-12-30T15:00:00Z,225.5036621094,238.5132293701,255.1185760498
client_241,2014-12-30T16:00:00Z,227.5002593994,241.1482543945,257.5279846191
client_241,2014-12-30T17:00:00Z,220.3717041016,237.7848510742,258.253326416
client_241,2014-12-30T18:00:00Z,215.8231658936,241.6744842529,256.6950378418
client_241,2014-12-30T19:00:00Z,210.6995391846,231.4203186035,252.118850708
client_241,2014-12-30T20:00:00Z,195.6763458252,216.8819580078,234.474319458
client_241,2014-12-30T21:00:00Z,184.5770874023,205.2910919189,226.7254943848
client_241,2014-12-30T22:00:00Z,153.5188140869,166.7490081787,184.0106506348
client_241,2014-12-30T23:00:00Z,121.8396224976,134.8926239014,152.5658416748
client_241,2014-12-31T00:00:00Z,116.0167999268,126.2168197632,137.9758300781
client_241,2014-12-31T01:00:00Z,101.0270996094,112.1696090698,123.7279891968
client_241,2014-12-31T02:00:00Z,92.817199707,101.971206665,113.4221801758
client_241,2014-12-31T03:00:00Z,99.1506347656,107.8194656372,118.5705108643
client_241,2014-12-31T04:00:00Z,99.0338134766,111.1326751709,119.3436279297
client_241,2014-12-31T05:00:00Z,96.3377304077,107.8004150391,117.5771255493
client_241,2014-12-31T06:00:00Z,101.936416626,110.9140396118,123.7412872314
client_241,2014-12-31T07:00:00Z,153.8802337646,170.1125793457,185.4541625977
client_241,2014-12-31T08:00:00Z,201.2975006104,222.7012939453,246.6689605713
client_241,2014-12-31T09:00:00Z,195.9110717773,213.7772064209,243.9777832031
client_241,2014-12-31T10:00:00Z,207.7324523926,229.4225769043,252.3918304443
client_241,2014-12-31T11:00:00Z,209.580291748,235.1675872803,254.6992950439
client_241,2014-12-31T12:00:00Z,210.149017334,231.9387817383,255.4566192627
client_241,2014-12-31T13:00:00Z,193.3857269287,216.3877258301,238.8232727051
client_241,2014-12-31T14:00:00Z,194.5860137939,217.0656585693,236.7909698486
client_241,2014-12-31T15:00:00Z,193.0881652832,215.6654663086,237.1579284668
client_241,2014-12-31T16:00:00Z,196.911895752,219.3736114502,241.2396087646
client_241,2014-12-31T17:00:00Z,195.2700195312,218.8493041992,239.087020874
client_241,2014-12-31T18:00:00Z,192.5902404785,217.4385986328,238.7375793457
client_241,2014-12-31T19:00:00Z,187.0126953125,206.6703491211,226.7183380127
client_241,2014-12-31T20:00:00Z,166.3778533936,190.1634674072,207.6543579102
client_241,2014-12-31T21:00:00Z,167.686416626,181.8156280518,200.4251708984
client_241,2014-12-31T22:00:00Z,135.1719818115,147.2384490967,163.835647583
client_241,2014-12-31T23:00:00Z,101.8051528931,113.7628860474,132.9537353516
client_241,2015-01-01T00:00:00Z,107.5395202637,115.4799499512,129.7368164062
client_295,2014-12-30T13:00:00Z,99.8711776733,105.0840301514,109.0952301025
client_295,2014-12-30T14:00:00Z,93.8955688477,100.8479614258,106.0602035522
client_295,2014-12-30T15:00:00Z,90.2475280762,97.3146514893,107.224029541
client_295,2014-12-30T16:00:00Z,93.674118042,102.2762756348,112.1128234863
client_295,2014-12-30T17:00:00Z,98.9588623047,106.5920181274,115.770324707
client_295,2014-12-30T18:00:00Z,99.3795166016,107.9885559082,117.7395553589
client_295,2014-12-30T19:00:00Z,104.8564758301,114.1555099487,125.4130249023
client_295,2014-12-30T20:00:00Z,102.7850952148,111.0741958618,122.6034393311
client_295,2014-12-30T21:00:00Z,98.8736114502,107.1698608398,117.8837585449
